SentenceId	Phrase	Sentiment
7139	performer spot hard conceive anyone else role	4
7140	asks truth discerned non firsthand experience specifically question cinema capability recording truth	4
7141	mystery movie could released condition	0
7142	extremely well acted four primary actor seriously intended movie easily forgotten	4
7143	formula family tearjerker told heavy irish brogue accentuating rather muting plot saccharine thrust	4
7144	stunt work top notch dialogue drama often food spittingly funny	4
7145	mischievous visual style oodles charm make cherish good lrb great rrb movie	4
7146	end mostly ravishing costume eye filling wide screen production design joan wacky decision stand man matter many time demonstrates disloyal satyr	2
7147	four star performance kevin kline unfortunately work two star script	4
7148	talk perfect movie many made still quite worth seeing	4
7149	wilco phenomenal band engrossing story capture mind heart many	4
7150	may huge cut rest enjoyed barbershop	4
7151	gripping documentary reveals deep antagonism lie war torn jerusalem	4
7152	movie long city sea swing one approach end stay formula waste de niro mcdormand good actor cast	0
7153	miyazaki nonstop image stunning imagination vivid possible complaint could spirited away rest period timeout	4
7154	french people harmed making movie insulted audience put torture hour half	0
7155	instead making style director marcus adam copy various source good source bad mixture	0
7156	seeing analyze feel better already	4
7157	predictable still entertaining	4
7158	n wait see terrific film kid n kid borrow	4
7159	thankfully go easy reel real world dichotomy lrb jaglom rrb pursued enervating determination venice venice	4
7160	subtle humorous illuminating study politics power social mobility	4
7161	visual panache compelling supporting character heart film rest relationship sullivan son	4
7162	delightfully quirky movie made curling broom n	0
7163	animation competent gag quite funny jonah never shake oppressive morally superior good quality almost automatically accompanies didactic entertainment	2
7164	venturesome beautifully realized psychological mood piece reveals first time feature director understanding expressive power camera	4
7165	film contemporary political resonance illustrated winning family story	4
7166	much anything	0
7167	dabbles around never gaining much momentum	0
7168	enjoyable experience	4
7169	dog day august upon u think dog movie cinematic equivalent high humidity	0
7170	story far flung illogical plain stupid	0
7171	broke elaborate choreography singing finger snapping might held attention stand kept looking last exit brooklyn	0
7172	loved look film	4
7173	elmo tout drug time stronger coke	2
7174	brutally honest documentary much anticipated family reunion go wrong thanks culture shock refusal empathize others	2
7175	adult least dream image west savor whenever film lamer instinct saddle	0
7176	lousy lead performance keep movie ever reaching comic height obviously desired	0
7177	lack naturalness make everything seem self consciously poetic forced pity lrb nelson rrb achievement n match ambition	0
7178	coral reef adventure heavyweight film fight good fight behalf world endangered reef let picture punching	4
7179	story determined woman courage find husband war zone offer winning performance effecting moment	4
7180	feel le like cousin blade runner like bottom feeder sequel escape new york series	0
7181	life something like share high point miss many opportunity	2
7182	piercingly affecting clearly manipulative film emerges powerful rather cloying	4
7183	holiday message minute santa v snowman leaf lot desired	0
7184	doa dud frame one	0
7185	vibrant colorful semimusical rendition	4
7186	lrb rrb strong piece work	4
7187	visually breathtaking viscerally exciting dramatically moving definition epic adventure	4
7188	movie funny peek finger front eye	4
7189	instead simply handling conventional material conventional way secretary take unexpected material handle unexpected way	4
7190	get comedy settle	0
7191	first full scale wwii flick hong kong john woo	2
7192	insight dream world teen life electronic expression cyber culture	2
7193	comic gem delightful derivative	4
7194	must see side political spectrum	4
7195	smaller numbered kidlets enjoy	4
7196	west coast rap war modern mob music drama never fails fascinate	4
7197	new release cinema paradiso tale turned sweet bittersweet tear come final beautiful scene finally feel absolutely earned	4
7198	worthy addition cinematic canon last count numbered different version	4
7199	get distinct impression franchise drawing close	0
7200	sensitive modest comic tragedy work character study symbolic examination huge economic change sweeping modern china	4
7201	parker commended taking fresh approach familiar material determination remain true original text lead adopt somewhat mannered tone ultimately dulls human tragedy story core	2
7202	buy accomplished actress big juicy role	4
7203	future one hope mr plympton find room one member little band professional screenwriter	0
7204	clever script skilled actor bring new energy familiar topic office politics	4
7205	cameo packed spoofing title sequence funniest minute date spy comedy franchise mike myers show ruin everything	2
7206	photographic marvel sort certainly invaluable record special fishy community	4
7207	hashiguchi cover territory wit originality suggesting fourth feature first released u major director emerging world cinema	4
7208	grittily beautiful film look sound feel like extended open ended poem traditionally structured story	4
7209	lrb l rrb ame unnecessary	0
7210	davis candid archly funny deeply authentic take intimate relationship come fruition sophomore effort	4
7211	think gidget muscle lot smart endearing easy watch	4
7212	contrived naturally charming need	0
7213	lady duke smart romantic drama dare depict french revolution aristocrat perspective	4
7214	film strictly routine	0
7215	feature one affecting depiction love affair ever committed film	4
7216	n come close justifying hype surrounded debut sundance film festival two year ago	0
7217	story touching though quite enough emotional resonance variety incident sustain feature even minute feel bit long	2
7218	film insightful kissinger background history	4
7219	rote exercise animation storytelling	0
7220	spy kid sequel opening next week bother contemptible imitator starring snl acting like year old channeling roberto benigni	0
